,game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
13759,199103200NYK,1991,Knicks,Cavaliers,H,0,102,97,W,0.77861524,5
13760,199103200SEA,1991,Thunder,Lakers,H,0,114,106,W,0.39408395,8
13761,199103210ORL,1991,Spurs,Magic,A,0,102,105,L,0.65725118,-3
13762,199103220DAL,1991,Knicks,Mavericks,A,0,102,104,L,0.57338852,-2
13763,199103220DET,1991,Nets,Pistons,A,0,93,109,L,0.17360705,-16
13764,199103220IND,1991,Celtics,Pacers,A,0,109,121,L,0.54523343,-12
13765,199103220MIA,1991,Spurs,Heat,A,0,97,90,W,0.69222105,7
13766,199103220PHO,1991,Thunder,Suns,A,0,111,105,W,0.17233133,6
13767,199103230CLE,1991,Nets,Cavaliers,A,0,82,108,L,0.3184405,-26
13768,199103230HOU,1991,Knicks,Rockets,A,0,98,111,L,0.22997141,-13
13769,199103240LAL,1991,Thunder,Lakers,A,0,96,113,L,0.22182184,-17
13770,199103240SAS,1991,Spurs,Pistons,H,0,85,78,W,0.68427253,7
13771,199103250WSB,1991,Nets,Wizards,A,0,106,113,L,0.34368843,-7
13772,199103260NJN,1991,Nets,Sixers,H,0,98,95,W,0.37989524,3
13773,199103260POR,1991,Thunder,Trailblazers,A,0,113,126,L,0.22448272,-13
13774,199103260SAS,1991,Knicks,Spurs,A,0,119,129,L,0.27655602,-10
13775,199103260SAS,1991,Spurs,Knicks,H,0,129,119,W,0.72344398,10
13776,199103270SEA,1991,Thunder,Trailblazers,H,0,107,112,L,0.46444392,-5
13777,199103280MIA,1991,Celtics,Heat,A,0,88,90,L,0.76426327,-2
13778,199103280NJN,1991,Nets,Bulls,H,0,94,128,L,0.19253856,-34
13779,199103280NYK,1991,Knicks,Warriors,H,0,104,106,L,0.68132001,-2
13780,199103280SAS,1991,Spurs,Magic,H,0,119,95,W,0.83224976,24
13781,199103290BOS,1991,Celtics,Cavaliers,H,0,110,108,W,0.86441177,2
13782,199103290SEA,1991,Thunder,Timberwolves,H,0,117,107,W,0.81268871,10
13783,199103300NJN,1991,Nets,Knicks,H,0,117,130,L,0.42055345,-13
13784,199103300NJN,1991,Knicks,Nets,A,0,130,117,W,0.57944655,13
13785,199103300SAS,1991,Spurs,Nuggets,H,0,130,116,W,0.91513985,14
13786,199103300SEA,1991,Thunder,Mavericks,H,0,115,102,W,0.81576955,13
13787,199103310BOS,1991,Celtics,Bulls,H,0,135,132,W,0.5165987,3
13788,199104020NJN,1991,Nets,Celtics,H,0,77,94,L,0.2443136,-17
13789,199104020NJN,1991,Celtics,Nets,A,0,94,77,W,0.7556864,17
13790,199104020SAS,1991,Spurs,Lakers,H,0,115,122,L,0.56972641,-7
13791,199104030CLE,1991,Knicks,Cavaliers,A,0,84,95,L,0.5366469,-11
13792,199104030SEA,1991,Thunder,Kings,H,0,106,91,W,0.83800513,15
13793,199104040BOS,1991,Nets,Celtics,A,0,104,123,L,0.086931527,-19
13794,199104040BOS,1991,Celtics,Nets,H,0,123,104,W,0.91306847,19
13795,199104040MIL,1991,Spurs,Bucks,A,0,105,101,W,0.40850174,4
13796,199104040NYK,1991,Knicks,Bulls,H,0,91,101,L,0.34470168,-10
13797,199104050CHI,1991,Spurs,Bulls,A,0,110,107,W,0.21326065,3
13798,199104050LAC,1991,Thunder,Clippers,A,0,90,109,L,0.47573102,-19
13799,199104060MIL,1991,Nets,Bucks,A,0,114,133,L,0.14266735,-19
13800,199104060NYK,1991,Knicks,Pistons,H,0,101,88,W,0.54082745,13
13801,199104060ORL,1991,Celtics,Magic,A,0,98,102,L,0.65387475,-4
13802,199104070DEN,1991,Thunder,Nuggets,A,0,124,117,W,0.68854821,7
13803,199104070MIN,1991,Spurs,Timberwolves,A,0,92,87,W,0.71319562,5
13804,199104080SAS,1991,Spurs,Warriors,H,0,115,105,W,0.78082353,10
13805,199104080SEA,1991,Thunder,Nuggets,H,0,118,112,W,0.88068932,6
13806,199104090CHI,1991,Knicks,Bulls,A,0,106,108,L,0.15804386,-2
13807,199104090MIN,1991,Nets,Timberwolves,A,0,89,109,L,0.33961308,-20
13808,199104100PHI,1991,Knicks,Sixers,A,0,84,100,L,0.33233786,-16
13809,199104100SAS,1991,Spurs,Trailblazers,H,0,100,105,L,0.52558625,-5
13810,199104100SEA,1991,Thunder,Clippers,H,0,140,108,W,0.72770953,32
13811,199104110MIL,1991,Celtics,Bucks,A,0,92,111,L,0.47299665,-19
13812,199104120BOS,1991,Celtics,Heat,H,0,119,109,W,0.90441108,10
13813,199104120NJN,1991,Nets,Cavaliers,H,0,104,103,W,0.50213778,1
13814,199104120NYK,1991,Knicks,Pacers,H,0,112,108,W,0.61736566,4
13815,199104120SEA,1991,Thunder,Spurs,H,0,100,99,W,0.52586466,1
13816,199104120SEA,1991,Spurs,Thunder,A,0,99,100,L,0.47413534,-1
13817,199104130CLE,1991,Nets,Cavaliers,A,0,98,102,L,0.25040364,-4
13818,199104130SEA,1991,Thunder,Magic,H,0,105,96,W,0.74173099,9
13819,199104140BOS,1991,Celtics,Knicks,H,0,115,102,W,0.77969682,13
13820,199104140BOS,1991,Knicks,Celtics,A,0,102,115,L,0.22030318,-13
13821,199104140PHO,1991,Spurs,Suns,A,0,109,101,W,0.315359,8
13822,199104150SEA,1991,Thunder,Rockets,H,0,93,97,L,0.52324921,-4
13823,199104160DET,1991,Celtics,Pistons,A,0,90,118,L,0.49011666,-28
13824,199104160NJN,1991,Nets,Pacers,H,0,126,132,L,0.35601592,-6
13825,199104160NYK,1991,Knicks,Sixers,H,0,108,99,W,0.64363712,9
13826,199104160SAS,1991,Spurs,Clippers,H,0,128,98,W,0.83432293,30
13827,199104180HOU,1991,Spurs,Rockets,A,0,102,95,W,0.36840367,7
13828,199104180PHI,1991,Celtics,Sixers,A,0,97,122,L,0.52527905,-25
13829,199104180UTA,1991,Thunder,Jazz,A,0,103,130,L,0.29195327,-27
13830,199104180WSB,1991,Nets,Wizards,A,0,108,103,W,0.27584636,5
13831,199104190CLE,1991,Celtics,Cavaliers,A,0,117,124,L,0.58961809,-7
13832,199104190DEN,1991,Spurs,Nuggets,A,0,122,125,L,0.84160721,-3
13833,199104190IND,1991,Knicks,Pacers,A,0,118,130,L,0.33017242,-12
13834,199104190SEA,1991,Thunder,Suns,H,0,104,93,W,0.47564042,11
13835,199104200NJN,1991,Nets,Heat,H,0,118,103,W,0.62754321,15
13836,199104200NYK,1991,Knicks,Pelicans,H,0,108,102,W,0.78140807,6
13837,199104210BOS,1991,Celtics,Hawks,H,0,105,117,L,0.74740118,-12
13838,199104210LAL,1991,Thunder,Lakers,A,0,100,103,L,0.21243852,-3
13839,199104210ORL,1991,Nets,Magic,A,0,110,120,L,0.23474145,-10
13840,199104210SAS,1991,Spurs,Mavericks,H,0,135,101,W,0.89663512,34
13841,199104250CHI,1991,Knicks,Bulls,A,1,85,126,L,0.14309496,-41
13842,199104250SAS,1991,Spurs,Warriors,H,1,130,121,W,0.75510472,9
13843,199104260BOS,1991,Celtics,Pacers,H,1,127,120,W,0.68719846,7
13844,199104260POR,1991,Thunder,Trailblazers,A,1,102,110,L,0.16667682,-8
13845,199104270SAS,1991,Spurs,Warriors,H,1,98,111,L,0.76377475,-13
13846,199104280BOS,1991,Celtics,Pacers,H,1,118,130,L,0.69881749,-12
13847,199104280CHI,1991,Knicks,Bulls,A,1,79,89,L,0.13441885,-10
13848,199104280POR,1991,Thunder,Trailblazers,A,1,106,115,L,0.16275907,-9
13849,199104300NYK,1991,Knicks,Bulls,H,1,94,103,L,0.32373434,-9
13850,199104300SEA,1991,Thunder,Trailblazers,H,1,102,99,W,0.37372631,3
13851,199105010GSW,1991,Spurs,Warriors,A,1,106,109,L,0.44145006,-3
13852,199105010IND,1991,Celtics,Pacers,A,1,112,105,W,0.37246454,7
13853,199105020SEA,1991,Thunder,Trailblazers,H,1,101,89,W,0.39426634,12
13854,199105030GSW,1991,Spurs,Warriors,A,1,97,110,L,0.42792869,-13
13855,199105030IND,1991,Celtics,Pacers,A,1,113,116,L,0.40357375,-3
13856,199105040POR,1991,Thunder,Trailblazers,A,1,107,119,L,0.19653243,-12
13857,199105050BOS,1991,Celtics,Pacers,H,1,124,121,W,0.67071468,3
13858,199105070BOS,1991,Celtics,Pistons,H,1,75,86,L,0.61375487,-11
13859,199105090BOS,1991,Celtics,Pistons,H,1,109,103,W,0.57366079,6
13860,199105110DET,1991,Celtics,Pistons,A,1,115,83,W,0.31397802,32
13861,199105130DET,1991,Celtics,Pistons,A,1,97,104,L,0.40722758,-7
13862,199105150BOS,1991,Celtics,Pistons,H,1,111,116,L,0.66838306,-5
13863,199105170DET,1991,Celtics,Pistons,A,1,113,117,L,0.36114341,-4
13864,199111010BOS,1992,Celtics,Pelicans,H,0,111,108,W,0.7978363,3
13865,199111010ORL,1992,Knicks,Magic,A,0,96,106,L,0.4019388,-10
13866,199111010SAS,1992,Spurs,Mavericks,H,0,140,99,W,0.8394559,41
13867,199111010SEA,1992,Thunder,Suns,H,0,95,99,L,0.58775002,-4
13868,199111020CHH,1992,Nets,Pelicans,A,0,116,108,W,0.32154769,8
13869,199111020MIA,1992,Knicks,Heat,A,0,93,107,L,0.51749432,-14
13870,199111020WSB,1992,Celtics,Wizards,A,0,118,126,L,0.55034614,-8
13871,199111030SEA,1992,Spurs,Thunder,A,0,106,98,W,0.43604457,8
13872,199111030SEA,1992,Thunder,Spurs,H,0,98,106,L,0.56395543,-8
13873,199111050DEN,1992,Spurs,Nuggets,A,0,96,97,L,0.71476102,-1
13874,199111050MIA,1992,Celtics,Heat,A,0,93,89,W,0.5744549,4
13875,199111050NYK,1992,Knicks,Bucks,H,0,113,85,W,0.55678248,28
13876,199111050SEA,1992,Thunder,Kings,H,0,98,87,W,0.78763133,11
13877,199111060BOS,1992,Celtics,Bulls,H,0,113,132,L,0.41816348,-19
13878,199111060PHI,1992,Nets,Sixers,A,0,105,107,L,0.23177207,-2
13879,199111060SAS,1992,Spurs,Trailblazers,H,0,119,93,W,0.60659575,26
13880,199111070NJN,1992,Nets,Heat,H,0,89,111,L,0.64983112,-22
13881,199111070NYK,1992,Knicks,Magic,H,0,128,100,W,0.63914692,28
13882,199111070UTA,1992,Thunder,Jazz,A,0,103,95,W,0.27789223,8
13883,199111080BOS,1992,Celtics,Hawks,H,0,95,100,L,0.69314891,-5
13884,199111080SAS,1992,Spurs,Cavaliers,H,0,107,101,W,0.79676336,6
13885,199111090NJN,1992,Nets,Pistons,H,0,100,110,L,0.40216008,-10
13886,199111090NYK,1992,Knicks,Pelicans,H,0,118,113,W,0.7717973,5
13887,199111090SEA,1992,Thunder,Pacers,H,0,118,111,W,0.66841108,7
13888,199111100POR,1992,Celtics,Trailblazers,A,0,90,116,L,0.25919741,-26
13889,199111120NYK,1992,Knicks,Nets,H,0,98,96,W,0.80864203,2
13890,199111120NYK,1992,Nets,Knicks,A,0,96,98,L,0.19135797,-2
13891,199111120SAC,1992,Celtics,Kings,A,0,126,103,W,0.54178882,23
13892,199111130IND,1992,Knicks,Pacers,A,0,107,110,L,0.37268662,-3
13893,199111130NJN,1992,Nets,Jazz,H,0,92,98,L,0.32882315,-6
13894,199111130PHO,1992,Celtics,Suns,A,0,117,111,W,0.28932834,6
13895,199111130SAS,1992,Spurs,Clippers,H,0,107,93,W,0.77724195,14
13896,199111140CLE,1992,Thunder,Cavaliers,A,0,109,115,L,0.46136475,-6
13897,199111150BOS,1992,Celtics,Sixers,H,0,122,97,W,0.64555734,25
13898,199111150IND,1992,Thunder,Pacers,A,0,124,108,W,0.39845312,16
13899,199111150NJN,1992,Nets,Wizards,H,0,111,116,L,0.57207841,-5
13900,199111160CHH,1992,Celtics,Pelicans,A,0,109,118,L,0.61697948,-9
13901,199111160ORL,1992,Nets,Magic,A,0,100,102,L,0.21721643,-2
13902,199111160SAS,1992,Spurs,Knicks,H,0,106,89,W,0.7614091,17
13903,199111160SAS,1992,Knicks,Spurs,A,0,89,106,L,0.2385909,-17
13904,199111170MIN,1992,Thunder,Timberwolves,A,0,101,91,W,0.5695793,10
13905,199111190HOU,1992,Knicks,Rockets,A,0,79,90,L,0.2651962,-11
13906,199111190NJN,1992,Nets,Kings,H,0,122,118,W,0.60574925,4
13907,199111190WSB,1992,Thunder,Wizards,A,0,113,106,W,0.58116007,7
13908,199111200BOS,1992,Celtics,Pacers,H,0,116,101,W,0.70395088,15
13909,199111200DAL,1992,Knicks,Mavericks,A,0,92,89,W,0.51072931,3
13910,199111200DET,1992,Thunder,Pistons,A,0,91,86,W,0.42221534,5
13911,199111200SAS,1992,Spurs,Timberwolves,H,0,113,106,W,0.86336678,7
13912,199111210CLE,1992,Nets,Cavaliers,A,0,112,116,L,0.20975977,-4
13913,199111220DET,1992,Knicks,Pistons,A,0,99,90,W,0.34465104,9
13914,199111220LAL,1992,Spurs,Lakers,A,0,96,98,L,0.34598196,-2
13915,199111220SEA,1992,Thunder,Bulls,H,0,109,112,L,0.40721416,-3
13916,199111230NJN,1992,Nets,Celtics,H,0,107,125,L,0.35371739,-18
13917,199111230NJN,1992,Celtics,Nets,A,0,125,107,W,0.64628261,18
13918,199111230NYK,1992,Knicks,Sixers,H,0,100,92,W,0.62615907,8
13919,199111240LAC,1992,Thunder,Clippers,A,0,86,89,L,0.54725361,-3
13920,199111240POR,1992,Spurs,Trailblazers,A,0,111,116,L,0.36367166,-5
13921,199111250BOS,1992,Celtics,Wizards,H,0,121,108,W,0.81565726,13
13922,199111260HOU,1992,Nets,Rockets,A,0,109,118,L,0.12830234,-9
13923,199111260NYK,1992,Knicks,Heat,H,0,98,81,W,0.74238509,17
13924,199111260SEA,1992,Thunder,Warriors,H,0,136,130,W,0.59203672,6
13925,199111270BOS,1992,Celtics,Magic,H,0,101,92,W,0.77871579,9
13926,199111270SAS,1992,Nets,Spurs,A,0,100,106,L,0.1032992,-6
13927,199111270SAS,1992,Spurs,Nets,H,0,106,100,W,0.8967008,6
13928,199111290ATL,1992,Spurs,Hawks,A,0,88,85,W,0.52554333,3
13929,199111290BOS,1992,Celtics,Lakers,H,0,114,91,W,0.53356928,23
13930,199111290DAL,1992,Nets,Mavericks,A,0,97,91,W,0.2672407,6
13931,199111290DEN,1992,Thunder,Nuggets,A,0,90,101,L,0.67581487,-11
13932,199111300ATL,1992,Celtics,Hawks,A,0,102,129,L,0.49548918,-27
13933,199111300DEN,1992,Nets,Nuggets,A,0,97,107,L,0.34073478,-10
13934,199111300NYK,1992,Knicks,Pistons,H,0,103,96,W,0.65821916,7
13935,199111300SAS,1992,Thunder,Spurs,A,0,101,119,L,0.2838012,-18
13936,199111300SAS,1992,Spurs,Thunder,H,0,119,101,W,0.7161988,18
13937,199112020CHH,1992,Knicks,Pelicans,A,0,99,97,W,0.59570515,2
13938,199112030NJN,1992,Nets,Sixers,H,0,88,86,W,0.42247781,2
13939,199112030SAC,1992,Spurs,Kings,A,0,94,99,L,0.705199,-5
13940,199112030SEA,1992,Thunder,Wizards,H,0,91,90,W,0.79690146,1
13941,199112040BOS,1992,Celtics,Heat,H,0,124,97,W,0.80914515,27
13942,199112040LAC,1992,Spurs,Clippers,A,0,81,92,L,0.61608851,-11
13943,199112050MIL,1992,Nets,Bucks,A,0,109,101,W,0.15810645,8
13944,199112060BOS,1992,Knicks,Celtics,A,0,92,103,L,0.31752753,-11
13945,199112060BOS,1992,Celtics,Knicks,H,0,103,92,W,0.68247247,11
13946,199112060NJN,1992,Nets,Lakers,H,0,89,98,L,0.3358849,-9
13947,199112060SAS,1992,Spurs,Jazz,H,0,92,93,L,0.67068505,-1
13948,199112060SEA,1992,Thunder,Timberwolves,H,0,96,94,W,0.80353892,2
13949,199112070ATL,1992,Knicks,Hawks,A,0,137,128,W,0.36143267,9
13950,199112070SEA,1992,Thunder,Mavericks,H,0,104,101,W,0.81825739,3
13951,199112080MIL,1992,Spurs,Bucks,A,0,83,102,L,0.48214161,-19
13952,199112090BOS,1992,Celtics,Nuggets,H,0,132,94,W,0.84412879,38
13953,199112100CHI,1992,Thunder,Bulls,A,0,103,108,L,0.14571142,-5
13954,199112100IND,1992,Spurs,Pacers,A,0,102,109,L,0.45941198,-7
13955,199112100NJN,1992,Knicks,Nets,A,0,114,88,W,0.62121236,26
13956,199112100NJN,1992,Nets,Knicks,H,0,88,114,L,0.37878761,-26
13957,199112110MIN,1992,Spurs,Timberwolves,A,0,98,85,W,0.60412419,13
13958,199112110NYK,1992,Thunder,Knicks,A,0,87,96,L,0.34841186,-9
13959,199112110NYK,1992,Knicks,Thunder,H,0,96,87,W,0.65158814,9
13960,199112120NJN,1992,Nets,Nuggets,H,0,121,81,W,0.56877172,40
13961,199112130BOS,1992,Thunder,Celtics,A,0,97,117,L,0.30919892,-20
13962,199112130BOS,1992,Celtics,Thunder,H,0,117,97,W,0.69080108,20
13963,199112130CHI,1992,Knicks,Bulls,A,0,89,99,L,0.1542964,-10
13964,199112130SAS,1992,Spurs,Suns,H,0,107,112,L,0.61597383,-5
13965,199112140HOU,1992,Spurs,Rockets,A,0,107,100,W,0.42673337,7
13966,199112140NJN,1992,Nets,Pelicans,H,0,102,109,L,0.61138588,-7
13967,199112140NYK,1992,Celtics,Knicks,A,0,101,111,L,0.40076333,-10
13968,199112140NYK,1992,Knicks,Celtics,H,0,111,101,W,0.59923667,10
13969,199112140PHI,1992,Thunder,Sixers,A,0,95,104,L,0.41599005,-9
13970,199112170DAL,1992,Spurs,Mavericks,A,0,98,87,W,0.61032838,11
13971,199112170NYK,1992,Knicks,Nets,H,0,102,94,W,0.8590318,8
13972,199112170NYK,1992,Nets,Knicks,A,0,94,102,L,0.1409682,-8
13973,199112170ORL,1992,Celtics,Magic,A,0,105,98,W,0.64381003,7
13974,199112170SEA,1992,Thunder,Clippers,H,0,116,99,W,0.68504763,17
13975,199112180BOS,1992,Celtics,Bucks,H,0,131,117,W,0.72186351,14
13976,199112180NJN,1992,Nets,Cavaliers,H,0,102,93,W,0.38017619,9
13977,199112180SAS,1992,Spurs,Wizards,H,0,93,96,L,0.85896128,-3
13978,199112190SEA,1992,Thunder,Nuggets,H,0,119,106,W,0.80903107,13
13979,199112200BOS,1992,Celtics,Jazz,H,0,112,101,W,0.61389595,11
13980,199112200NJN,1992,Nets,Bulls,H,0,98,115,L,0.17208239,-17
13981,199112200PHO,1992,Spurs,Suns,A,0,91,116,L,0.34533828,-25
13982,199112210IND,1992,Nets,Pacers,A,0,109,118,L,0.19413692,-9
13983,199112210MIA,1992,Celtics,Heat,A,0,101,112,L,0.6324355,-11
13984,199112210NYK,1992,Knicks,Jazz,H,0,106,97,W,0.5915966,9
13985,199112210SEA,1992,Thunder,Warriors,H,0,120,112,W,0.58563393,8
13986,199112220POR,1992,Thunder,Trailblazers,A,0,87,96,L,0.28496271,-9
13987,199112230MIN,1992,Knicks,Timberwolves,A,0,97,91,W,0.65479881,6
13988,199112230NJN,1992,Nets,Hawks,H,0,105,93,W,0.47909689,12
13989,199112230SAS,1992,Spurs,Kings,H,0,101,90,W,0.84737414,11
13990,199112250CHI,1992,Celtics,Bulls,A,0,99,121,L,0.18553394,-22
13991,199112260NJN,1992,Nets,Rockets,H,0,99,93,W,0.46867654,6
13992,199112260NYK,1992,Spurs,Knicks,A,0,118,89,W,0.33334833,29
13993,199112260NYK,1992,Knicks,Spurs,H,0,89,118,L,0.66665167,-29
13994,199112260SAC,1992,Thunder,Kings,A,0,115,106,W,0.61343664,9
13995,199112270CHH,1992,Nets,Pelicans,A,0,136,120,W,0.34528303,16
13996,199112270CLE,1992,Spurs,Cavaliers,A,0,97,103,L,0.38862145,-6
13997,199112270SEA,1992,Celtics,Thunder,A,0,110,87,W,0.40830934,23
13998,199112270SEA,1992,Thunder,Celtics,H,0,87,110,L,0.59169066,-23
13999,199112280DEN,1992,Celtics,Nuggets,A,0,90,97,L,0.70389187,-7
14000,199112280NYK,1992,Knicks,Pacers,H,0,115,106,W,0.70137334,9
14001,199112290ORL,1992,Spurs,Magic,A,0,96,87,W,0.69665545,9
14002,199112300LAC,1992,Celtics,Clippers,A,0,97,86,W,0.51777184,11
14003,199112300NJN,1992,Nets,Magic,H,0,122,112,W,0.71558207,10
14004,199112300WSB,1992,Spurs,Wizards,A,0,84,94,L,0.61943114,-10
14005,199201020NYK,1992,Knicks,Cavaliers,H,0,103,110,L,0.59714502,-7
14006,199201020SEA,1992,Thunder,Heat,H,0,113,109,W,0.77164525,4
14007,199201030BOS,1992,Celtics,Cavaliers,H,0,100,111,L,0.64384872,-11
14008,199201030NJN,1992,Nets,Wizards,H,0,108,112,L,0.6149472,-4
14009,199201040CHI,1992,Nets,Bulls,A,0,96,140,L,0.068879247,-44
14010,199201040MIN,1992,Celtics,Timberwolves,A,0,96,100,L,0.69913113,-4
14011,199201040SAS,1992,Spurs,Rockets,H,0,110,112,L,0.78398037,-2
14012,199201040SEA,1992,Thunder,Sixers,H,0,93,112,L,0.72176033,-19
14013,199201040WSB,1992,Knicks,Wizards,A,0,113,99,W,0.52141851,14
14014,199201050NYK,1992,Knicks,Suns,H,0,108,104,W,0.58495492,4
14015,199201060BOS,1992,Celtics,Kings,H,0,110,108,W,0.86366808,2
14016,199201060NJN,1992,Nets,Clippers,H,0,105,90,W,0.52786994,15
14017,199201060SAS,1992,Spurs,Pistons,H,0,100,90,W,0.64839786,10
14018,199201070DEN,1992,Thunder,Nuggets,A,0,106,99,W,0.52577966,7
14019,199201070NYK,1992,Knicks,Hawks,H,0,94,109,L,0.73300159,-15
14020,199201080BOS,1992,Knicks,Celtics,A,0,95,99,L,0.31232709,-4
14021,199201080BOS,1992,Celtics,Knicks,H,0,99,95,W,0.68767291,4
14022,199201080NJN,1992,Nets,Timberwolves,H,0,103,97,W,0.71781582,6
14023,199201080SAS,1992,Spurs,Lakers,H,0,103,87,W,0.69109905,16
14024,199201080SEA,1992,Thunder,Magic,H,0,103,104,L,0.83298779,-1
14025,199201100BOS,1992,Celtics,Timberwolves,H,0,94,104,L,0.87720066,-10
14026,199201100DAL,1992,Thunder,Mavericks,A,0,94,82,W,0.53299999,12
14027,199201100GSW,1992,Spurs,Warriors,A,0,128,120,W,0.32918525,8
14028,199201100NJN,1992,Nets,Bucks,H,0,104,97,W,0.46083009,7
14029,199201110DEN,1992,Spurs,Nuggets,A,0,96,85,W,0.68115723,11
14030,199201110DET,1992,Nets,Pistons,A,0,88,90,L,0.19242412,-2
14031,199201110HOU,1992,Thunder,Rockets,A,0,115,119,L,0.42911571,-4
14032,199201110NYK,1992,Knicks,Celtics,H,0,100,96,W,0.61425948,4
14033,199201110NYK,1992,Celtics,Knicks,A,0,96,100,L,0.38574052,-4
14034,199201130LAC,1992,Thunder,Clippers,A,0,94,98,L,0.4317258,-4
14035,199201140NJN,1992,Nets,Mavericks,H,0,97,88,W,0.70641291,9
14036,199201140ORL,1992,Knicks,Magic,A,0,115,111,W,0.65136456,4
14037,199201140SAS,1992,Spurs,Warriors,H,0,123,124,L,0.66273463,-1
14038,199201140SEA,1992,Thunder,Pelicans,H,0,116,117,L,0.7923708,-1
14039,199201150BOS,1992,Nets,Celtics,A,0,130,120,W,0.21092975,10
14040,199201150BOS,1992,Celtics,Nets,H,0,120,130,L,0.78907025,-10
14041,199201150NYK,1992,Knicks,Trailblazers,H,0,91,96,L,0.49599299,-5
14042,199201160MIN,1992,Spurs,Timberwolves,A,0,125,111,W,0.6769228,14
14043,199201160SEA,1992,Thunder,Clippers,H,0,101,98,W,0.68365449,3
14044,199201170BOS,1992,Celtics,Sixers,H,0,98,95,W,0.69198239,3
14045,199201170CHI,1992,Spurs,Bulls,A,0,96,102,L,0.17655051,-6
14046,199201170MIL,1992,Knicks,Bucks,A,0,85,90,L,0.4157635,-5
14047,199201180CLE,1992,Knicks,Cavaliers,A,0,106,108,L,0.26892209,-2
14048,199201180MIN,1992,Nets,Timberwolves,A,0,112,100,W,0.46988183,12
14049,199201180SEA,1992,Thunder,Lakers,H,0,112,108,W,0.58117628,4
14050,199201190BOS,1992,Spurs,Celtics,A,0,89,98,L,0.45706362,-9
14051,199201190BOS,1992,Celtics,Spurs,H,0,98,89,W,0.54293638,9
14052,199201200CLE,1992,Celtics,Cavaliers,A,0,107,102,W,0.27802283,5
14053,199201200LAL,1992,Thunder,Lakers,A,0,110,116,L,0.31748503,-6
14054,199201200NYK,1992,Knicks,Pacers,H,0,105,97,W,0.69558269,8
14055,199201210SAS,1992,Spurs,Clippers,H,0,114,100,W,0.79533821,14
14056,199201210SEA,1992,Thunder,Hawks,H,0,119,128,L,0.61016411,-9
14057,199201220BOS,1992,Celtics,Magic,H,0,107,95,W,0.85160375,12
14058,199201220NJN,1992,Nets,Suns,H,0,106,104,W,0.40117231,2
14059,199201220PHI,1992,Knicks,Sixers,A,0,109,119,L,0.41003495,-10
14060,199201220UTA,1992,Spurs,Jazz,A,0,98,100,L,0.34380668,-2
14061,199201230SEA,1992,Thunder,Trailblazers,H,0,109,113,L,0.3874307,-4
14062,199201240BOS,1992,Celtics,Suns,H,0,93,100,L,0.55639535,-7
14063,199201240GSW,1992,Knicks,Warriors,A,0,114,109,W,0.2567609,5
14064,199201240NJN,1992,Nets,Heat,H,0,123,117,W,0.66543347,6
14065,199201240SAS,1992,Spurs,Bucks,H,0,115,86,W,0.76525402,29
14066,199201250LAC,1992,Knicks,Clippers,A,0,100,93,W,0.48844314,7
14067,199201250PHI,1992,Nets,Sixers,A,0,94,115,L,0.29938418,-21
14068,199201250SEA,1992,Thunder,Jazz,H,0,103,104,L,0.46177602,-1
14069,199201260BOS,1992,Celtics,Pistons,H,0,106,91,W,0.59186888,15
14070,199201270UTA,1992,Knicks,Jazz,A,0,97,80,W,0.28440559,17
14071,199201280ORL,1992,Thunder,Magic,A,0,102,97,W,0.51049829,5
14072,199201280SAC,1992,Nets,Kings,A,0,118,124,L,0.51725554,-6
14073,199201280SAS,1992,Spurs,Bulls,H,0,109,104,W,0.38144374,5
14074,199201280WSB,1992,Celtics,Wizards,A,0,98,87,W,0.59003198,11
14075,199201290DAL,1992,Spurs,Mavericks,A,0,108,93,W,0.73786813,15
14076,199201290MIA,1992,Thunder,Heat,A,0,114,119,L,0.41848665,-5
14077,199201290NYK,1992,Knicks,Wizards,H,0,101,89,W,0.83830827,12
14078,199201290PHO,1992,Nets,Suns,A,0,95,128,L,0.16319746,-33
14079,199201310CHH,1992,Thunder,Pelicans,A,0,122,105,W,0.5202148,17
14080,199201310MIL,1992,Celtics,Bucks,A,0,100,102,L,0.50744784,-2
14081,199201310POR,1992,Nets,Trailblazers,A,0,108,113,L,0.12498242,-5
14082,199201310SAS,1992,Spurs,Timberwolves,H,0,103,101,W,0.9094286,2
14083,199201310WSB,1992,Knicks,Wizards,A,0,125,114,W,0.62940383,11
14084,199202010LAC,1992,Nets,Clippers,A,0,88,99,L,0.3694815,-11
14085,199202010PHI,1992,Celtics,Sixers,A,0,110,126,L,0.45178443,-16
14086,199202020MIL,1992,Thunder,Bucks,A,0,106,122,L,0.39115632,-16
14087,199202020NYK,1992,Knicks,Warriors,H,0,113,120,L,0.64011133,-7
14088,199202030ATL,1992,Thunder,Hawks,A,0,112,110,W,0.31105971,2
14089,199202040NYK,1992,Knicks,Heat,H,0,122,91,W,0.78452265,31
14090,199202040SAS,1992,Spurs,Trailblazers,H,0,95,88,W,0.55317265,7
14091,199202050BOS,1992,Celtics,Rockets,H,0,98,85,W,0.71607864,13
14092,199202050NJN,1992,Nets,Thunder,H,0,85,95,L,0.56624156,-10
14093,199202050NJN,1992,Thunder,Nets,A,0,95,85,W,0.43375844,10
14094,199202060NYK,1992,Knicks,Rockets,H,0,102,85,W,0.75631738,17
